epoch,accuracy,loss,val_accuracy,val_loss
0,0.30515554547309875,2.0842130184173584,0.16179999709129333,3.7531254291534424
1,0.4260888993740082,1.7001872062683105,0.2513999938964844,2.9550397396087646
2,0.4888888895511627,1.536256194114685,0.3977999985218048,1.9756693840026855
3,0.5361999869346619,1.4101954698562622,0.4844000041484833,1.7500629425048828
4,0.5718666911125183,1.3210089206695557,0.5288000106811523,1.4752674102783203
5,0.5974666476249695,1.2492458820343018,0.5126000046730042,1.5532793998718262
6,0.6192444562911987,1.1881122589111328,0.520799994468689,1.6220284700393677
7,0.633044421672821,1.1420483589172363,0.6047999858856201,1.23823881149292
8,0.6492888927459717,1.101435899734497,0.6585999727249146,1.1323778629302979
9,0.6631555557250977,1.0655540227890015,0.6460000276565552,1.1330336332321167
10,0.6723333597183228,1.0387831926345825,0.6624000072479248,1.0861389636993408
11,0.6840444207191467,1.011345386505127,0.63919997215271,1.1659907102584839
12,0.6890888810157776,0.9931982755661011,0.7111999988555908,0.9521350860595703
13,0.6958444714546204,0.971038281917572,0.6570000052452087,1.1366186141967773
14,0.7037110924720764,0.9495450258255005,0.72079998254776,0.9560075998306274
15,0.7095777988433838,0.9318878650665283,0.7152000069618225,0.9513116478919983
16,0.7177777886390686,0.915546715259552,0.6546000242233276,1.1719266176223755
17,0.7245333194732666,0.8974199891090393,0.7053999900817871,0.990608811378479
18,0.7265111207962036,0.8884227275848389,0.732200026512146,0.9140322208404541
19,0.7337555289268494,0.8728216886520386,0.6973999738693237,1.02682626247406
20,0.7361555695533752,0.8624996542930603,0.7663999795913696,0.8077294230461121
21,0.7450222373008728,0.848396360874176,0.7572000026702881,0.8211621046066284
22,0.7471110820770264,0.8357619643211365,0.7662000060081482,0.8289006948471069
23,0.7508888840675354,0.8325003385543823,0.7796000242233276,0.7774465084075928
24,0.7554888725280762,0.8182595372200012,0.7617999911308289,0.8248933553695679
25,0.7556444406509399,0.8119957447052002,0.7793999910354614,0.7540456056594849
26,0.762066662311554,0.7994147539138794,0.7531999945640564,0.8482473492622375
27,0.7652444243431091,0.7881379127502441,0.7802000045776367,0.769365668296814
28,0.7668222188949585,0.7842563986778259,0.7973999977111816,0.7183107733726501
29,0.7707777619361877,0.7787156105041504,0.753000020980835,0.8796172738075256
30,0.776711106300354,0.7645367383956909,0.7986000180244446,0.7093545794487
31,0.7778666615486145,0.7612292766571045,0.7775999903678894,0.8057906031608582
32,0.7816888689994812,0.7491064071655273,0.7882000207901001,0.7605020403862
33,0.7873555421829224,0.7359680533409119,0.8033999800682068,0.7213819622993469
34,0.7856666445732117,0.7370420098304749,0.7857999801635742,0.767356812953949
35,0.789222240447998,0.728011429309845,0.7871999740600586,0.7637168169021606
36,0.7928666472434998,0.7207720279693604,0.7924000024795532,0.7583582401275635
37,0.7937333583831787,0.719613254070282,0.8046000003814697,0.7348644733428955
38,0.7937333583831787,0.7153932452201843,0.8058000206947327,0.7142223715782166
39,0.7980666756629944,0.710756778717041,0.800599992275238,0.7169641256332397
40,0.7998889088630676,0.7018485069274902,0.8068000078201294,0.7025779485702515
41,0.7994222044944763,0.7033964991569519,0.7950000166893005,0.756844699382782
42,0.804444432258606,0.6955509185791016,0.7901999950408936,0.7692534923553467
43,0.8040444254875183,0.6905405521392822,0.796999990940094,0.731194019317627
44,0.8044888973236084,0.6915563344955444,0.8240000009536743,0.6484407186508179
45,0.8071555495262146,0.6841426491737366,0.8105999827384949,0.6854062080383301
46,0.8123555779457092,0.6761382222175598,0.7997999787330627,0.7457326650619507
47,0.8085111379623413,0.6785133481025696,0.8094000220298767,0.734017550945282
48,0.8096444606781006,0.6800321340560913,0.8133999705314636,0.7018398642539978
49,0.8127333521842957,0.6690812110900879,0.8100000023841858,0.7082216143608093
50,0.8137999773025513,0.6642284989356995,0.8094000220298767,0.6935145258903503
51,0.81413334608078,0.6660446524620056,0.800000011920929,0.7354577779769897
52,0.8133333325386047,0.6686541438102722,0.8169999718666077,0.6851131319999695
53,0.8145999908447266,0.6649367213249207,0.7843999862670898,0.8066191673278809
54,0.815666675567627,0.6628787517547607,0.7889999747276306,0.7811985611915588
55,0.8416222333908081,0.5928235054016113,0.8551999926567078,0.5649014711380005
56,0.8473111391067505,0.5748608112335205,0.8579999804496765,0.562599241733551
57,0.8493555784225464,0.5645995736122131,0.8592000007629395,0.5658379793167114
58,0.8518666625022888,0.562066376209259,0.8633999824523926,0.5534931421279907
59,0.8517777919769287,0.5562818050384521,0.8619999885559082,0.5561792850494385
60,0.85188889503479,0.5533334016799927,0.8574000000953674,0.5596765875816345
61,0.856333315372467,0.5424699187278748,0.8640000224113464,0.545968234539032
62,0.8528444170951843,0.5471906661987305,0.8597999811172485,0.5594932436943054
63,0.8557111024856567,0.539417028427124,0.8654000163078308,0.5445448756217957
64,0.8574000000953674,0.5379726886749268,0.8646000027656555,0.5401603579521179
65,0.8589777946472168,0.533748209476471,0.8669999837875366,0.5416678190231323
66,0.8597777485847473,0.5308064818382263,0.8661999702453613,0.5450007915496826
67,0.8567333221435547,0.5334023237228394,0.8668000102043152,0.5396358370780945
68,0.8593778014183044,0.5266570448875427,0.864799976348877,0.5413922071456909
69,0.8592222332954407,0.5255841612815857,0.8659999966621399,0.5495133996009827
70,0.8596888780593872,0.5198118686676025,0.8651999831199646,0.5355057716369629
71,0.8625777959823608,0.5172291398048401,0.8659999966621399,0.5419434905052185
72,0.8618000149726868,0.5158225297927856,0.8694000244140625,0.5396860837936401
73,0.8627777695655823,0.5150073170661926,0.8658000230789185,0.5376653075218201
74,0.8623999953269958,0.5158922672271729,0.8650000095367432,0.5406017899513245
75,0.8608888983726501,0.512856662273407,0.866599977016449,0.5371304154396057
76,0.8636000156402588,0.5126093029975891,0.8672000169754028,0.5319932699203491
77,0.8638888597488403,0.5071380734443665,0.8664000034332275,0.5411216020584106
78,0.8639333248138428,0.509710431098938,0.8687999844551086,0.5395985245704651
79,0.863111138343811,0.5083122253417969,0.8682000041007996,0.5368756055831909
80,0.8658221960067749,0.5031893849372864,0.8687999844551086,0.5249947309494019
81,0.8650000095367432,0.5016884207725525,0.8664000034332275,0.5330712199211121
82,0.8664222359657288,0.4984154999256134,0.8664000034332275,0.5333331823348999
83,0.8630444407463074,0.5036470890045166,0.864799976348877,0.5301072001457214
84,0.8677555322647095,0.49441084265708923,0.8672000169754028,0.5427657961845398
85,0.8669777512550354,0.4975321292877197,0.8676000237464905,0.5325693488121033
86,0.8656666874885559,0.4985363781452179,0.866599977016449,0.5295621156692505
87,0.8681111335754395,0.4901045560836792,0.8673999905586243,0.5353052020072937
88,0.8655555844306946,0.4921250343322754,0.8694000244140625,0.5272852182388306
89,0.8674888610839844,0.49285322427749634,0.8694000244140625,0.52777498960495
90,0.8687333464622498,0.4863393306732178,0.8637999892234802,0.5375227928161621
91,0.8684444427490234,0.48642483353614807,0.8673999905586243,0.5254884362220764
92,0.8696666955947876,0.4822022616863251,0.868399977684021,0.5244411826133728
93,0.8695999979972839,0.48297885060310364,0.8661999702453613,0.5264413356781006
94,0.8701555728912354,0.48507386445999146,0.8677999973297119,0.5234565734863281
95,0.8715555667877197,0.4772571325302124,0.8679999709129333,0.5265464782714844
96,0.8717555403709412,0.4764034152030945,0.870199978351593,0.5226846933364868
97,0.8734444379806519,0.47487252950668335,0.8704000115394592,0.5234168171882629
98,0.8731333613395691,0.47595202922821045,0.8697999715805054,0.5253764390945435
99,0.8719778060913086,0.47736603021621704,0.8686000108718872,0.5226371884346008
100,0.870555579662323,0.4749044179916382,0.8687999844551086,0.5240956544876099
101,0.8731111288070679,0.4743192195892334,0.8694000244140625,0.5231748223304749
102,0.8723999857902527,0.47071823477745056,0.8708000183105469,0.5220857858657837
103,0.8698222041130066,0.47901445627212524,0.868399977684021,0.5245101451873779
104,0.8711555600166321,0.47648176550865173,0.8686000108718872,0.5227331519126892
105,0.8733999729156494,0.4734049141407013,0.8697999715805054,0.5219953060150146
106,0.8738444447517395,0.47183138132095337,0.8676000237464905,0.5222455263137817
107,0.8711777925491333,0.47928616404533386,0.8686000108718872,0.5211051106452942
108,0.8713333606719971,0.47504088282585144,0.8687999844551086,0.5225358605384827
109,0.8734666705131531,0.4730561077594757,0.868399977684021,0.5220708847045898
110,0.873977780342102,0.4717620313167572,0.8700000047683716,0.5217451453208923
111,0.8749777674674988,0.47480547428131104,0.870199978351593,0.5227473378181458
112,0.8734889030456543,0.4721301794052124,0.8690000176429749,0.5214008092880249
113,0.873022198677063,0.47126615047454834,0.8687999844551086,0.5211360454559326
114,0.8729110956192017,0.47146016359329224,0.8694000244140625,0.5210638046264648
115,0.8740000128746033,0.4722976088523865,0.871399998664856,0.5199468731880188
116,0.8726666569709778,0.47367721796035767,0.8677999973297119,0.5200440883636475
117,0.8728444576263428,0.4746886193752289,0.8694000244140625,0.5202878713607788
118,0.8741111159324646,0.4681716561317444,0.8708000183105469,0.5201149582862854
119,0.8732444643974304,0.47025933861732483,0.8704000115394592,0.5206145644187927
120,0.8744221925735474,0.4691663086414337,0.870199978351593,0.5212857127189636
121,0.8737333416938782,0.4710122346878052,0.870199978351593,0.5224572420120239
122,0.8738889098167419,0.46953871846199036,0.8691999912261963,0.5209609866142273
123,0.8754222393035889,0.47030776739120483,0.8687999844551086,0.5193781852722168
124,0.8751999735832214,0.467207670211792,0.8708000183105469,0.5211177468299866
125,0.8747777938842773,0.4677280783653259,0.8697999715805054,0.5214769840240479
126,0.873977780342102,0.4703839123249054,0.8687999844551086,0.521007239818573
127,0.8715555667877197,0.47266271710395813,0.8709999918937683,0.5201650261878967
128,0.8757777810096741,0.46861323714256287,0.871999979019165,0.5209910869598389
129,0.8730000257492065,0.46961167454719543,0.870199978351593,0.5221219062805176
130,0.8738889098167419,0.4704875946044922,0.8705999851226807,0.5215250849723816
131,0.8748666644096375,0.46714305877685547,0.8705999851226807,0.5195225477218628
132,0.87217777967453,0.4710320234298706,0.8691999912261963,0.5208282470703125
133,0.8740888833999634,0.47175607085227966,0.8694000244140625,0.5211206674575806
134,0.8748666644096375,0.4652373790740967,0.8691999912261963,0.5220288634300232
135,0.8730888962745667,0.47012194991111755,0.870199978351593,0.5212216377258301
136,0.8737778067588806,0.46703362464904785,0.8705999851226807,0.5207734107971191
137,0.8740666508674622,0.4703049957752228,0.8697999715805054,0.5211650729179382
138,0.8733111023902893,0.46990352869033813,0.8694000244140625,0.5210742950439453
139,0.8739555478096008,0.46917539834976196,0.8697999715805054,0.520855724811554
140,0.873977780342102,0.4691440165042877,0.8694000244140625,0.5201746821403503
141,0.8741111159324646,0.4683668315410614,0.8691999912261963,0.5206077098846436
142,0.8745555281639099,0.4668014347553253,0.8695999979972839,0.5212400555610657
143,0.8729777932167053,0.4682368040084839,0.8695999979972839,0.520143449306488
