epoch,accuracy,loss,val_accuracy,val_loss
0,0.23882222175598145,2.5254855155944824,0.13779999315738678,3.842332124710083
1,0.37451112270355225,1.8950878381729126,0.1850000023841858,3.6823761463165283
2,0.428422212600708,1.7630362510681152,0.2290000021457672,3.1104652881622314
3,0.46904444694519043,1.649489402770996,0.3824000060558319,2.069370985031128
4,0.5054222345352173,1.5522416830062866,0.4124000072479248,1.99815034866333
5,0.5350888967514038,1.4711235761642456,0.451200008392334,1.8650716543197632
6,0.5601555705070496,1.3981680870056152,0.5414000153541565,1.5256303548812866
7,0.5846222043037415,1.3293583393096924,0.5609999895095825,1.4575978517532349
8,0.6063777804374695,1.2772411108016968,0.5167999863624573,1.6225460767745972
9,0.6172888875007629,1.2365587949752808,0.5514000058174133,1.5304616689682007
10,0.6333333253860474,1.190361499786377,0.6326000094413757,1.2028748989105225
11,0.6456666588783264,1.1607459783554077,0.5888000130653381,1.3622279167175293
12,0.6577110886573792,1.1245276927947998,0.6309999823570251,1.2001041173934937
13,0.667888879776001,1.1032111644744873,0.6592000126838684,1.1568769216537476
14,0.6762222051620483,1.0722635984420776,0.6151999831199646,1.293763518333435
15,0.6866000294685364,1.0508593320846558,0.6686000227928162,1.0915801525115967
16,0.6939777731895447,1.028749704360962,0.6603999733924866,1.1638822555541992
17,0.7020000219345093,1.0057522058486938,0.7175999879837036,0.9863249063491821
18,0.7062000036239624,0.9893760681152344,0.6836000084877014,1.062384843826294
19,0.7152222394943237,0.9683912396430969,0.6808000206947327,1.1086713075637817
20,0.7196666598320007,0.9573634266853333,0.7242000102996826,0.9589739441871643
21,0.7240666747093201,0.9415640830993652,0.7175999879837036,1.0210834741592407
22,0.7282000184059143,0.931031346321106,0.7095999717712402,1.027258276939392
23,0.7331777811050415,0.9175997376441956,0.6886000037193298,1.0753504037857056
24,0.737666666507721,0.9073373079299927,0.6941999793052673,1.1093530654907227
25,0.7445111274719238,0.8914351463317871,0.7630000114440918,0.8415441513061523
26,0.748022198677063,0.8809372186660767,0.7372000217437744,0.9273923635482788
27,0.7488222122192383,0.8774838447570801,0.7296000123023987,0.975483775138855
28,0.7533110976219177,0.8644514679908752,0.772599995136261,0.8222219944000244
29,0.7564888596534729,0.8549792766571045,0.6926000118255615,1.0738650560379028
30,0.7568222284317017,0.852240264415741,0.7591999769210815,0.8693881630897522
31,0.7617555260658264,0.8401755094528198,0.7437999844551086,0.8978724479675293
32,0.7628222107887268,0.8411908149719238,0.7080000042915344,1.043288230895996
33,0.7648000121116638,0.8316346406936646,0.7465999722480774,0.9490141868591309
34,0.7692888975143433,0.821367621421814,0.6890000104904175,1.1388541460037231
35,0.7720666527748108,0.8160260319709778,0.7698000073432922,0.8434863090515137
36,0.7738666534423828,0.8097257614135742,0.7886000275611877,0.7897277474403381
37,0.7757777571678162,0.8095223307609558,0.7702000141143799,0.8599887490272522
38,0.7757999897003174,0.8048341274261475,0.7261999845504761,1.0232892036437988
39,0.7803999781608582,0.7972663044929504,0.7892000079154968,0.7703747749328613
40,0.7784000039100647,0.7951781153678894,0.767799973487854,0.8517460227012634
41,0.7825777530670166,0.788893461227417,0.7411999702453613,0.9584676027297974
42,0.7835111021995544,0.7864879965782166,0.7599999904632568,0.9047951102256775
43,0.7845777869224548,0.7846023440361023,0.7621999979019165,0.9011836647987366
44,0.7840444445610046,0.7845738530158997,0.7781999707221985,0.818230152130127
45,0.7878222465515137,0.7746210098266602,0.776199996471405,0.8560745120048523
46,0.787933349609375,0.7732899188995361,0.79339998960495,0.7850251793861389
47,0.7898889183998108,0.7731630206108093,0.7623999714851379,0.8927384614944458
48,0.7922000288963318,0.764984130859375,0.7462000250816345,0.9370693564414978
49,0.7928000092506409,0.7635990381240845,0.7906000018119812,0.7993060946464539
50,0.813622236251831,0.6988928914070129,0.8276000022888184,0.6745762825012207
51,0.8263777494430542,0.6646813154220581,0.8324000239372253,0.6630070209503174
52,0.8278666734695435,0.6550941467285156,0.8410000205039978,0.6380761861801147
53,0.8303777575492859,0.6497180461883545,0.8402000069618225,0.636374294757843
54,0.8320444226264954,0.6432311534881592,0.840399980545044,0.6326279044151306
55,0.8333777785301208,0.6364136934280396,0.8417999744415283,0.6340179443359375
56,0.833911120891571,0.6325700879096985,0.8434000015258789,0.6254432797431946
57,0.8360666632652283,0.630667507648468,0.8388000130653381,0.6354252696037292
58,0.8370000123977661,0.6258259415626526,0.8345999717712402,0.6501436233520508
59,0.8393333554267883,0.6164483428001404,0.8411999940872192,0.6267966628074646
60,0.8407777547836304,0.6160630583763123,0.848800003528595,0.6118555665016174
61,0.8411111235618591,0.608690083026886,0.84579998254776,0.6157706379890442
62,0.8416000008583069,0.6074792146682739,0.8425999879837036,0.6120717525482178
63,0.8405333161354065,0.6088641285896301,0.8389999866485596,0.6305355429649353
64,0.840244472026825,0.6051201224327087,0.8420000076293945,0.6302859783172607
65,0.8399111032485962,0.6036311388015747,0.8461999893188477,0.5965062975883484
66,0.8434000015258789,0.5975396037101746,0.8464000225067139,0.6021155714988708
67,0.8450000286102295,0.5909810066223145,0.8429999947547913,0.6215073466300964
68,0.8449110984802246,0.5945362448692322,0.847599983215332,0.6051987409591675
69,0.8441555500030518,0.5868635177612305,0.8446000218391418,0.6149032711982727
70,0.8453333377838135,0.586367130279541,0.8428000211715698,0.6277426481246948
71,0.845644474029541,0.5832551121711731,0.843999981880188,0.6182820200920105
72,0.8466888666152954,0.5792529582977295,0.8507999777793884,0.5918781161308289
73,0.8452666401863098,0.5792468190193176,0.8425999879837036,0.6179583668708801
74,0.8491777777671814,0.5744675993919373,0.8374000191688538,0.6257562637329102
75,0.8473555445671082,0.5750129222869873,0.8496000170707703,0.5863656997680664
76,0.8486889004707336,0.5719175934791565,0.8456000089645386,0.5995726585388184
77,0.8494889140129089,0.5687605738639832,0.8420000076293945,0.6183945536613464
78,0.849399983882904,0.5682117342948914,0.8375999927520752,0.6390678882598877
79,0.8497111201286316,0.565229058265686,0.84579998254776,0.59712815284729
80,0.8484444618225098,0.5666552782058716,0.840399980545044,0.6226077675819397
81,0.851111114025116,0.5592120885848999,0.8424000144004822,0.6252583861351013
82,0.8518666625022888,0.55947345495224,0.8507999777793884,0.5850766897201538
83,0.850933313369751,0.5575931668281555,0.8396000266075134,0.6253301501274109
84,0.8527110815048218,0.5542916655540466,0.8456000089645386,0.6037823557853699
85,0.8523111343383789,0.5545748472213745,0.8500000238418579,0.584777295589447
86,0.8533555269241333,0.5510775446891785,0.8507999777793884,0.587726891040802
87,0.8546222448348999,0.5485386252403259,0.8335999846458435,0.6435909867286682
88,0.8539777994155884,0.547272264957428,0.8425999879837036,0.5951230525970459
89,0.8534444570541382,0.5451098084449768,0.8497999906539917,0.585110068321228
90,0.8539999723434448,0.5464143753051758,0.8456000089645386,0.5931578874588013
91,0.8539999723434448,0.5422667264938354,0.8452000021934509,0.6061502695083618
92,0.8514444231987,0.5440750122070312,0.8381999731063843,0.6110568642616272
93,0.8549333214759827,0.5398727655410767,0.847000002861023,0.5882005095481873
94,0.8547333478927612,0.5350694060325623,0.8474000096321106,0.596903383731842
95,0.858044445514679,0.5324308276176453,0.849399983882904,0.5864843726158142
96,0.8588666915893555,0.5268117189407349,0.8507999777793884,0.5838097929954529
97,0.861466646194458,0.5227661728858948,0.8503999710083008,0.585015058517456
98,0.8596444725990295,0.5213438272476196,0.8501999974250793,0.5841493010520935
99,0.8609777688980103,0.5199450254440308,0.8503999710083008,0.5836192965507507
100,0.8621777892112732,0.5219650864601135,0.8489999771118164,0.5826935768127441
101,0.862666666507721,0.5210617780685425,0.8518000245094299,0.5815500020980835
102,0.8607777953147888,0.5226210951805115,0.852400004863739,0.5816745162010193
103,0.8610000014305115,0.5234506130218506,0.8515999913215637,0.5816425085067749
104,0.8612222075462341,0.5208454132080078,0.849399983882904,0.5828070640563965
105,0.859155535697937,0.5229180455207825,0.8507999777793884,0.5832692384719849
106,0.8614222407341003,0.5185642242431641,0.8510000109672546,0.5853385329246521
107,0.8630222082138062,0.5183095932006836,0.8507999777793884,0.5833327770233154
108,0.8622221946716309,0.5171242952346802,0.8496000170707703,0.5851930379867554
109,0.8617777824401855,0.515771746635437,0.8492000102996826,0.5856311321258545
110,0.8620444536209106,0.5170546770095825,0.8525999784469604,0.5809385776519775
111,0.8640221953392029,0.513857364654541,0.8489999771118164,0.5850235819816589
112,0.8619111180305481,0.5165450572967529,0.8510000109672546,0.5866844654083252
113,0.8622221946716309,0.5145629644393921,0.8518000245094299,0.5832347869873047
114,0.8626444339752197,0.5173335075378418,0.8500000238418579,0.5822897553443909
115,0.8626444339752197,0.5120812654495239,0.849399983882904,0.5872514843940735
116,0.8651333451271057,0.511969268321991,0.8528000116348267,0.5821017026901245
117,0.8628444671630859,0.5147688388824463,0.8510000109672546,0.5805659890174866
118,0.8618666529655457,0.5180346369743347,0.8511999845504761,0.5822227597236633
119,0.8631333112716675,0.5138946771621704,0.850600004196167,0.5801821351051331
120,0.8642666935920715,0.5100347399711609,0.8483999967575073,0.5860236883163452
121,0.8638222217559814,0.5145965218544006,0.8514000177383423,0.5822033882141113
122,0.8621333241462708,0.5155383348464966,0.849399983882904,0.585594892501831
123,0.862666666507721,0.5151153206825256,0.8492000102996826,0.5850563049316406
124,0.863955557346344,0.5104125142097473,0.8514000177383423,0.5826804637908936
125,0.8617777824401855,0.5145550966262817,0.8500000238418579,0.5841965079307556
126,0.8633333444595337,0.5130764842033386,0.8514000177383423,0.5815659761428833
127,0.8651333451271057,0.5087495446205139,0.8500000238418579,0.5804129838943481
128,0.8641999959945679,0.5069093108177185,0.848800003528595,0.5882004499435425
129,0.8630222082138062,0.5147096514701843,0.8485999703407288,0.5827673077583313
130,0.8638666868209839,0.5097783207893372,0.8497999906539917,0.5805403590202332
131,0.8612666726112366,0.5145971179008484,0.8496000170707703,0.5830486416816711
132,0.8637111186981201,0.5116940140724182,0.8497999906539917,0.5832603573799133
133,0.8637999892234802,0.5082786083221436,0.8503999710083008,0.580957293510437
134,0.8632888793945312,0.5117258429527283,0.8496000170707703,0.5839067697525024
135,0.8643555641174316,0.5099656581878662,0.8497999906539917,0.580899178981781
136,0.8598666787147522,0.5179570317268372,0.8500000238418579,0.5839559435844421
137,0.8626000285148621,0.5103363990783691,0.8507999777793884,0.5814064145088196
138,0.863777756690979,0.5137196183204651,0.8511999845504761,0.5815764665603638
139,0.8629555702209473,0.5127052068710327,0.850600004196167,0.5819122791290283
