epoch,accuracy,loss,val_accuracy,val_loss
0,0.35199999809265137,1.8358666896820068,0.3176000118255615,2.092425584793091
1,0.4745333194732666,1.4980438947677612,0.3959999978542328,1.8187406063079834
2,0.5330222249031067,1.3500878810882568,0.48019999265670776,1.543933391571045
3,0.5742666721343994,1.243659496307373,0.5551999807357788,1.3429641723632812
4,0.59897780418396,1.179070234298706,0.6209999918937683,1.1315091848373413
5,0.619088888168335,1.1246846914291382,0.6488000154495239,1.0480307340621948
6,0.633044421672821,1.0868147611618042,0.63919997215271,1.067053198814392
7,0.6467333436012268,1.0556201934814453,0.6625999808311462,1.0193941593170166
8,0.6562444567680359,1.0280448198318481,0.6489999890327454,1.0764360427856445
9,0.6644666790962219,1.0071519613265991,0.6809999942779541,0.9544351696968079
10,0.6725333333015442,0.97982257604599,0.6539999842643738,1.059178113937378
11,0.6757555603981018,0.9697063565254211,0.651199996471405,1.052859902381897
12,0.6854888796806335,0.9492821097373962,0.6962000131607056,0.9124122262001038
13,0.6896666884422302,0.933427631855011,0.6290000081062317,1.1103317737579346
14,0.6973111033439636,0.9139809608459473,0.7003999948501587,0.9016401171684265
15,0.7019555568695068,0.9029212594032288,0.6904000043869019,0.9407134652137756
16,0.7030888795852661,0.891593337059021,0.7232000231742859,0.8469024300575256
17,0.7093555331230164,0.8785257935523987,0.7089999914169312,0.882941484451294
18,0.7147777676582336,0.8697156310081482,0.7396000027656555,0.8072437644004822
19,0.7199333310127258,0.8558198809623718,0.7378000020980835,0.797020673751831
20,0.7200000286102295,0.8490124344825745,0.7419999837875366,0.8084842562675476
21,0.7231777906417847,0.8414272665977478,0.7383999824523926,0.8119418025016785
22,0.7283333539962769,0.8329092264175415,0.7332000136375427,0.811729371547699
23,0.7315999865531921,0.8187896609306335,0.745199978351593,0.7997627258300781
24,0.7350444197654724,0.812379002571106,0.7084000110626221,0.9002446532249451
25,0.7388666868209839,0.8025783896446228,0.7120000123977661,0.8993780016899109
26,0.7398666739463806,0.7956384420394897,0.7555999755859375,0.7609186768531799
